,Name,Price,Date,Rate,Singleplayer,Action,Multiplayer,Adventure,Strategy,Simulation,Indie,RPG,Atmospheric,Story Rich,Open World,Casual,2D,Sandbox,Fantasy,Online Co-Op,Exploration,3D,Funny,Survival,Shooter,Realistic,Anime,Sci-fi,FPS
1126,Life is Strange Remastered,6,2022,0.84,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,Post Scriptum,30.5,2018,0.7,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1128,No More Heroes 2: Desperate Struggle,27.5,2021,0.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1129,Fling to the Finish,3.99,2021,0.85,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1130,Builder Simulator,18.5,2022,0.72,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1131,Coromon,7.5,2022,0.87,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1132,FIVE NIGHTS AT FREDDY'S: HELP WANTED,10,2019,0.95,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1133,MONOPOLY Poker,0,2021,0.73,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1134,South Park™: The Stick of Truth™,6.5,2014,0.97,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1135,Empyrion - Galactic Survival,20,2020,0.73,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
1136,Chernobylite,37.25,2021,0.82,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1137,Strategic Command WWII: World at War,293,2018,0.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,Star Trek Timelines,49.5,2016,0.64,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1139,Anno 1404 - History Edition,19.9,2020,0.74,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1140,Peggle Deluxe,6.5,2007,0.97,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1141,Ctrl Alt Ego,18.5,2022,0.98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1142,Castle of Illusion,15,2013,0.75,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1143,Life is Strange: True Colors,6,2021,0.85,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,Danganronpa: Trigger Happy Havoc,20,2016,0.95,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1145,Fallout 3,16,2008,0.79,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1146,Night in the Woods,20.5,2017,0.97,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1147,Death Trash,19.99,2021,0.96,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1148,The Hand of Merlin,7.99,2022,0.73,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1149,Dungeons 3,46.9,2017,0.88,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1150,Spyro™ Reignited Trilogy,46.9,2019,0.93,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1151,Iron Harvest,25.75,2020,0.69,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1152,Zenith: The Last City,26,2022,0.57,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1153,Parkitect,29,2018,0.91,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1154,GreedFall,11.8,2019,0.79,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1155,Need for Speed™,34.9,2016,0.72,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,Kitaria Fables,1.1,2021,0.8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1157,Katana ZERO,11,2019,0.98,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1158,Children of Morta,7.4,2019,0.86,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1159,Danganronpa 2: Goodbye Despair,20,2016,0.92,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1160,Max Payne 3,27.9,2012,0.92,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1161,Evil Genius 2: World Domination,58.25,2021,0.76,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1162,Frozenheim,9,2022,0.72,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1163,Flower girl 2,8.5,2022,0.82,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1164,Weed Shop 3,18.5,2022,0.97,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1165,The Game of Life 2,67.5,2020,0.83,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1166,Bully: Scholarship Edition,15,2008,0.83,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1167,War of Rights,40,2018,0.88,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1168,Superliminal,8.5,2020,0.92,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1169,Perfect Heist 2,10.99,2021,0.93,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1170,Pro Soccer Online,10,2021,0.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1171,Rain World,10.5,2017,0.93,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1172,Streets of Rage 4,8.5,2020,0.95,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1173,Fate Seeker II,6,2021,0.83,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1174,Rogue Tower,7.5,2022,0.85,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1175,Guarding Goddess,0,2022,0.72,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1176,ATLAS,26,2018,0.51,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1177,Stronghold Crusader HD,75,2002,0.99,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1178,Decisive Campaigns: Ardennes Offensive,161,2022,0.9,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1179,Creeper World 4,5.25,2020,0.94,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1180,The Great Ace Attorney Chronicles,54,2021,0.93,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1181,Nova Drift,10,2019,0.93,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1182,Hokko Life,23,2022,0.69,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,Romance of the Three Kingdoms XIII,1.3,2016,0.83,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,Puyo Puyo™Tetris®,39,2018,0.81,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1185,Animalia Survival,36.5,2021,0.59,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1186,Fear Therapy,5.25,2021,0.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1187,The Binding of Isaac,3.5,2011,0.91,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1188,Journey,14.5,2020,0.93,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1189,Longvinter,6.5,2022,0.68,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1190,AdVenture Capitalist,10,2015,0.84,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1191,VEGA Conflict,0,2015,0.64,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
1192,Planetbase,36.5,2015,0.65,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1193,Midnight Ghost Hunt,39.25,2022,0.88,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
1194,JR EAST Train Simulator,10,2022,0.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1195,Condemned: Criminal Origins,15,2006,0.92,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1196,Dark Deception,42.31,2018,0.89,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1197,WW2: Bunker Simulator,30,2022,0.79,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1198,Firewatch,6.5,2016,0.94,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1199,Asphalt 9: Legends,0,2022,0.8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1200,ONE PIECE: PIRATE WARRIORS 4,114.1,2020,0.93,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1201,DEATHVERSE: LET IT DIE,3.25,2022,0.46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1202,Phantom Breaker: Omnia,10,2022,0.69,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1203,Hooked on You: A Dead by Daylight Dating Sim™,10.5,2022,0.91,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1204,Death's Door,7.5,2021,0.93,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1205,Sudden Strike 4,58.45,2017,0.86,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1206,Sword Art Online: Fatal Bullet,66.6,2018,0.73,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
1207,Rise of the Tomb Raider™,87.15,2016,0.95,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1208,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,10,2010,0.95,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1209,Primal Carnage: Extinction,5.5,2015,0.93,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1210,神都不良探 Underdog Detective,18.5,2022,0.87,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1211,Hobo: Tough Life,8.5,2021,0.78,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1212,GRID Legends,50.3,2022,0.66,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1213,Zeepkist,3.25,2021,0.98,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1214,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,172.2,2017,0.9,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1215,Mindustry,10,2019,0.93,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1216,Combat Arms: Reloaded,0,2018,0.43,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1217,Loop Hero,8.5,2021,0.89,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1218,SOMA,29,2015,0.96,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1219,Rise to Ruins,3.5,2019,0.88,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1220,Transformice,0,2015,0.89,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
1221,"Warhammer 40,000: Battlesector",24.05,2021,0.88,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1222,Craft Hero,5.25,2022,0.86,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1223,"Cook, Serve, Delicious! 3?!",10,2020,0.78,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1224,The Curse of Monkey Island,7.5,1997,0.97,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1225,Planetary Annihilation: TITANS,26,2015,0.9,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1226,OverDrift Festival,40,2022,0.75,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1227,Tribal Wars,0,2020,0.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1228,Gary Grigsby's War in the West,20,2014,0.85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,Job Simulator,18.5,2016,0.9,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1230,Fisher Online,12.75,2019,0.84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,Call of Duty: United Offensive,1032.9,2004,0.93,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1232,街机之三国戰記,0,2022,0.69,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1233,Clip maker,9.99,2021,0.72,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1234,Ultimate Fishing Simulator 2,18.5,2022,0.83,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1235,Forgotten Realms: The Archives - Collection One,56.5,2022,0.92,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1236,Fatal Twelve,10,2018,0.95,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1237,Gary Grigsby's War in the East,15,2010,0.9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,Shining Resonance Refrain,59.9,2018,0.74,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1239,Bridge Constructor Portal,4.25,2017,0.92,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
1240,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,29,2014,0.9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1241,Ostriv,5.25,2020,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1242,Dreamscaper,8.5,2021,0.8,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1243,Vampire: The Masquerade - Bloodlines,1032.9,2004,0.92,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,City of Gangsters,38.75,2021,0.89,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1245,Cricket 22,59,2021,0.87,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1246,Gold Rush: The Game,15.25,2017,0.7,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1247,Cultist Simulator,29.75,2018,0.87,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1248,Portal Knights,45,2017,0.91,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1249,The Witcher 2: Assassins of Kings Enhanced Edition,7.5,2011,0.9,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1250,Hotline Miami 2: Wrong Number,15,2015,0.95,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1251,Turmoil,5.25,2016,0.93,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1252,Darkwood,19.98,2017,0.96,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1253,Lost Castle / 失落城堡,6.75,2016,0.8,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1254,Wolfenstein: The New Order,13.5,2014,0.93,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1255,Warplan Pacific,68,2022,0.93,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,Idle Monster TD: Evolved,0,2022,0.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1257,SuchArt: Genius Artist Simulator,6.5,2021,0.95,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
1258,Kingdom Rush  - Tower Defense,9.99,2014,0.98,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1259,The Evil Within,30.89,2014,0.93,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1260,Stick RPG 2: Director's Cut,52.75,2011,0.91,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1261,YOU and ME and HER: A Love Story,26,2020,0.9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1262,Demeo: PC Edition,26,2022,0.8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1263,Mon Bazou,14,2021,0.95,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1264,Regular Human Workshop,10,2022,0.92,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1265,Project Gunship,14.5,2022,0.82,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1266,Crypt of the NecroDancer,56.5,2015,0.93,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1267,Far Cry 3,159.9,2012,0.86,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1268,Zombie Gunship Survival,0,2021,0.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
1269,AdventureQuest 3D,0,2016,0.81,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0
1270,Midnight Fight Express,7.5,2022,0.92,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1271,Disciples: Liberation,23.75,2021,0.72,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,The Coin Game,5.25,2019,0.95,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
1273,Escape Memoirs: Mansion Heist,9.1,2022,0.86,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1274,FINAL FANTASY® XIII,20.9,2014,0.76,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1275,Heroes Of The Dark,0,2022,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,WORLD OF HORROR,14.5,2020,0.84,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1277,剑仙轩辕志,0,2022,0.6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1278,The Matriarch,5.25,2022,0.76,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1279,Terraforming Mars,15,2018,0.52,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1280,SimCity™ 4 Deluxe Edition,24.9,2003,0.89,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1281,Feign,5.25,2021,0.94,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1282,Nickelodeon All-Star Brawl,12,2021,0.6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1283,Video Horror Society,22,2022,0.54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1284,Graviteam Tactics: Mius-Front,310.74,2016,0.88,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1285,SpeedRunners,10.25,2016,0.96,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1286,Kayak VR: Mirage,26,2022,0.9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1287,Dead Space™ 2,24.9,2011,0.98,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1288,FINAL FANTASY II,18.9,2021,0.81,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1289,Cozy Grove,12.75,2021,0.92,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1290,MMORPG Tycoon 2,22,2020,0.9,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1291,There Is No Game: Wrong Dimension,5.25,2020,0.95,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1292,Neverwinter Nights: Enhanced Edition,58,2018,0.92,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1293,The Walking Dead,5.5,2012,0.96,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,FINAL FANTASY VIII - REMASTERED,27,2019,0.72,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1295,Far Cry® 4,89.1,2014,0.86,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1
1296,月圆之夜 (Night of Full Moon),16.3,2019,0.66,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,Operation: Tango,8.5,2021,0.94,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1298,NGU IDLE,0,2019,0.93,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1299,Heavy Rain,21,2020,0.81,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,Worms W.M.D,34.99,2016,0.89,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1301,Imperator: Rome,30.25,2019,0.67,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1302,3on3 FreeStyle: Rebound,14.35,2020,0.66,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1303,Hidden Deep,58.5,2022,0.77,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
1304,CHAOS;CHILD,22,2019,0.89,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1305,TOKYO GHOUL:re [CALL to EXIST],69.9,2019,0.76,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1306,XCOM: Enemy Unknown,42,2012,0.9,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1307,Talisman: Digital Edition,5.25,2014,0.85,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,Fallout 2: A Post Nuclear Role Playing Game,311.18,1998,0.93,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1309,The Jackbox Party Starter,18.5,2022,0.91,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1310,Citizen Sleeper,22,2022,0.94,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
